481, 85, 55, 8
482, 1383, 30, 18
483, 1526, 37, 17
484, 943, 31, 13
485, 266, 3, 5
486, 1282, 64, 12
487, 1713, 48, 8
488, 745, 62, 7
489, 1779, 40, 7
490, 1138, 87, 17
491, 1629, 72, 19
492, 681, 99, 1
493, 944, 15, 14
494, 646, 98, 11
495, 861, 30, 4
496, 1914, 15, 11
497, 85, 32, 2
498, 1596, 61, 7
499, 1974, 43, 8
500, 42, 32, 16
501, 364, 73, 1
502, 229, 34, 2
503, 193, 86, 12
504, 301, 84, 11
505, 206, 8, 19
506, 120, 28, 18
507, 93, 32, 5
508, 1435, 93, 18
509, 1293, 46, 12
510, 101, 38, 11
511, 932, 42, 4
512, 1392, 84, 18
513, 772, 54, 6
514, 1662, 83, 11
515, 629, 17, 11
516, 1852, 98, 16
517, 1979, 20, 6
518, 642, 21, 8
519, 1524, 75, 13
520, 1923, 87, 6
521, 1768, 54, 11
522, 10, 12, 2
523, 1402, 1, 13
524, 189, 36, 5
525, 1952, 96, 16
526, 1637, 51, 2
527, 782, 71, 16
528, 1016, 19, 7
529, 1114, 9, 20
530, 1803, 3, 5
531, 1512, 96, 3
532, 1408, 27, 19
533, 1765, 88, 5
534, 1635, 93, 19
535, 528, 88, 8
536, 90, 31, 12
537, 1905, 39, 4
538, 348, 2, 15
539, 275, 60, 14
540, 1512, 49, 7
541, 1839, 59, 1
542, 1315, 67, 20
543, 704, 36, 2
544, 633, 22, 5
545, 1991, 48, 16
546, 864, 31, 3
547, 1706, 63, 7
548, 1149, 44, 14
549, 146, 21, 5
550, 1897, 71, 17
551, 1336, 25, 2
552, 1337, 78, 10
553, 1895, 23, 15
554, 1452, 61, 4
555, 1431, 73, 12
556, 131, 61, 2
557, 906, 9, 1
558, 1055, 87, 4
559, 1317, 45, 3
560, 1358, 44, 12
561, 1145, 29, 17
562, 766, 10, 9
563, 438, 62, 3
564, 1968, 75, 15
565, 1709, 50, 8
566, 1866, 49, 14
567, 221, 37, 11
568, 863, 21, 7
569, 394, 13, 9
570, 1582, 26, 6
571, 1596, 11, 11
572, 1305, 72, 12
573, 946, 65, 2
574, 849, 73, 11
575, 1280, 59, 10
576, 1416, 34, 2
577, 181, 48, 15
578, 1521, 74, 5
579, 1749, 59, 1
580, 1742, 12, 14
581, 889, 94, 12
582, 61, 1, 12
583, 1735, 84, 6
584, 224, 91, 16
585, 989, 67, 15
586, 49, 87, 11
587, 876, 94, 19
588, 1489, 55, 2
589, 1901, 50, 15
590, 313, 29, 11
591, 1004, 84, 1
592, 1727, 4, 15
593, 1595, 65, 16
594, 584, 68, 1
595, 988, 38, 20
596, 912, 54, 16
597, 1287, 33, 19
598, 1199, 54, 4
599, 1520, 30, 6
600, 1120, 38, 18
601, 1237, 26, 13
602, 1807, 81, 11
603, 994, 75, 20
604, 1654, 44, 19
605, 462, 54, 6
606, 1457, 29, 1
607, 1562, 50, 13
608, 1158, 96, 9
609, 1061, 12, 9
610, 568, 11, 20
611, 850, 24, 13
612, 1109, 11, 12
613, 19, 32, 10
614, 318, 79, 2
615, 333, 61, 10
616, 1777, 23, 14
617, 573, 7, 6
618, 997, 10, 5
619, 1065, 86, 20
620, 23, 27, 17
621, 1401, 85, 5
622, 484, 44, 19
623, 958, 53, 8
624, 241, 1, 14
625, 1406, 23, 13
626, 1406, 73, 14
627, 1967, 37, 7
628, 569, 17, 20
629, 1921, 58, 19
630, 318, 86, 18
631, 400, 79, 9
632, 1685, 28, 9
633, 1489, 70, 5
634, 1527, 31, 8
635, 328, 47, 12
636, 1118, 97, 7
637, 889, 4, 14
638, 685, 16, 1
639, 237, 7, 17
640, 215, 96, 16
641, 209, 16, 15
642, 1668, 40, 1
643, 416, 47, 13
644, 1376, 59, 13
645, 720, 29, 2
646, 745, 66, 12
647, 1798, 86, 9
648, 1268, 17, 18
649, 1602, 18, 16
650, 1041, 47, 19
651, 1539, 84, 16
652, 887, 61, 18
653, 1692, 23, 1
654, 365, 79, 18
655, 295, 44, 12
656, 1294, 96, 6
657, 1589, 2, 7
658, 1180, 76, 6
659, 1743, 3, 16
660, 509, 97, 11
661, 417, 50, 17
662, 1262, 81, 3
663, 467, 93, 4
664, 923, 99, 12
665, 188, 85, 16
666, 1221, 26, 8
667, 975, 71, 6
668, 833, 77, 14
669, 2, 17, 10
670, 459, 88, 7
671, 1810, 18, 18
672, 465, 54, 11
673, 1497, 26, 19
674, 1273, 16, 16
675, 1216, 45, 7
676, 1296, 72, 1
677, 1456, 52, 6
678, 982, 33, 5
679, 1871, 82, 10
680, 1296, 71, 17
681, 322, 78, 7
682, 1893, 47, 10
683, 1129, 65, 20
684, 1126, 69, 17
685, 448, 63, 15
686, 1778, 36, 8
687, 1077, 31, 16
688, 417, 57, 7
689, 1902, 46, 17
690, 812, 74, 5
691, 1952, 6, 1
692, 1906, 40, 2
693, 510, 34, 9
694, 106, 70, 19
695, 967, 81, 3
696, 1675, 20, 3
697, 253, 5, 18
698, 411, 97, 2
699, 1631, 92, 3
700, 1494, 87, 11
701, 1308, 71, 9
702, 1054, 41, 16
703, 748, 89, 14
704, 1251, 63, 19
705, 1556, 41, 20
706, 1782, 34, 11
707, 660, 74, 4
708, 1604, 3, 12
709, 1052, 82, 16
710, 1892, 66, 8
711, 1658, 48, 1
712, 1855, 52, 4
713, 790, 86, 9
714, 1023, 24, 8
715, 915, 80, 7
716, 1223, 100, 15
717, 151, 24, 10
718, 1513, 79, 1
719, 388, 59, 16
720, 64, 66, 4
721, 588, 83, 20
722, 343, 17, 14
723, 602, 4, 10
724, 848, 54, 12
725, 438, 70, 4
726, 1817, 73, 13
727, 832, 12, 19
728, 712, 6, 5
729, 1255, 75, 15
730, 1171, 13, 13
731, 1588, 33, 2
732, 1438, 46, 11
733, 1590, 13, 7
734, 722, 87, 4
735, 511, 96, 13
736, 397, 7, 13
737, 731, 66, 5
738, 1557, 29, 11
739, 490, 40, 13
740, 1395, 19, 14
741, 770, 26, 5
742, 1207, 60, 14
743, 1677, 59, 18
744, 295, 62, 12
745, 1076, 95, 16
746, 1996, 82, 8
747, 1149, 71, 17
748, 1430, 96, 12
749, 884, 37, 3
750, 229, 54, 18
751, 588, 29, 2
752, 1208, 93, 9
753, 1888, 98, 1
754, 128, 15, 12
755, 1338, 31, 3
756, 653, 40, 15
757, 1060, 26, 15
758, 1363, 7, 12
759, 1814, 15, 6
760, 601, 93, 15
761, 917, 78, 15
762, 1893, 55, 19
763, 717, 27, 19
764, 415, 47, 6
765, 624, 100, 7
766, 1270, 50, 12
767, 715, 58, 1
768, 1705, 54, 18
769, 546, 83, 8
770, 1082, 64, 18
771, 1033, 37, 1
772, 1586, 73, 15
773, 61, 24, 11
774, 775, 42, 7
775, 1446, 29, 5
776, 1988, 17, 13
777, 38, 55, 7
778, 1930, 59, 15
779, 992, 22, 4
780, 1995, 44, 12
781, 1518, 34, 5
782, 1925, 45, 11
783, 327, 54, 9
784, 1541, 14, 18
785, 1537, 64, 18
786, 1142, 12, 11
787, 456, 52, 8
788, 1131, 58, 9
789, 1136, 5, 7
790, 661, 33, 7
791, 1724, 58, 12
792, 1144, 93, 18
793, 162, 68, 7
794, 1110, 92, 15
795, 1832, 45, 6
796, 1069, 88, 14
797, 1755, 51, 20
798, 375, 91, 14
799, 20, 81, 7
800, 186, 73, 12
801, 1530, 7, 14
802, 1358, 87, 12
803, 277, 85, 3
804, 685, 33, 11
805, 598, 21, 17
806, 1321, 14, 18
807, 843, 61, 19
808, 398, 70, 13
809, 1129, 64, 17
810, 1912, 2, 20
811, 1343, 23, 17
812, 1453, 6, 1
813, 1253, 11, 5
814, 1757, 93, 2
815, 730, 18, 18
816, 1161, 28, 4
817, 425, 10, 11
818, 1934, 13, 5
819, 1798, 20, 18
820, 323, 82, 16
821, 800, 78, 5
822, 534, 78, 13
823, 1889, 64, 17
824, 606, 16, 7
825, 821, 9, 4
826, 1644, 36, 18
827, 1774, 52, 17
828, 720, 60, 14
829, 684, 18, 8
830, 955, 20, 17
831, 240, 96, 4
832, 241, 100, 7
833, 795, 64, 7
834, 843, 29, 1
835, 1376, 30, 9
836, 1578, 90, 9
837, 1949, 58, 2
838, 635, 92, 14
839, 73, 98, 10
840, 557, 99, 18
841, 504, 97, 13
842, 1373, 10, 1
843, 1576, 99, 7
844, 533, 74, 12
845, 1899, 81, 1
846, 1168, 71, 10
847, 1273, 37, 7
848, 1504, 57, 14
849, 1370, 66, 16
850, 16, 1, 3
851, 746, 21, 13
852, 1111, 24, 1
853, 610, 36, 10
854, 6, 31, 15
855, 1970, 5, 12
856, 569, 1, 18
857, 1683, 90, 8
858, 1654, 30, 5
859, 969, 33, 20
860, 1547, 57, 1
861, 599, 95, 14
862, 829, 87, 11
863, 1846, 85, 7
864, 1904, 42, 7
865, 1929, 42, 7
866, 529, 46, 20
867, 251, 3, 9
868, 1845, 89, 6
869, 197, 90, 18
870, 1585, 98, 1
871, 743, 94, 18
872, 895, 27, 8
873, 68, 14, 8
874, 1915, 32, 5
875, 1338, 27, 13
876, 1627, 94, 1
877, 978, 24, 4
878, 1340, 87, 13
879, 872, 57, 11
880, 1735, 50, 10
881, 161, 95, 20
882, 1412, 30, 5
883, 292, 38, 3
884, 1220, 27, 19
885, 729, 37, 7
886, 1129, 34, 3
887, 1956, 30, 5
888, 1230, 94, 6
889, 1764, 31, 14
890, 1201, 97, 13
891, 1674, 76, 8
892, 509, 25, 9
893, 1755, 33, 1
894, 1462, 35, 20
895, 406, 75, 13
896, 1724, 39, 6
897, 405, 33, 5
898, 1069, 28, 2
899, 1742, 55, 13
900, 1060, 33, 3
901, 1171, 80, 2
902, 516, 9, 13
903, 1682, 66, 10
904, 531, 5, 9
905, 817, 86, 16
906, 1029, 50, 9
907, 789, 58, 17
908, 1415, 84, 20
909, 1155, 26, 9
910, 1554, 43, 18
911, 707, 12, 2
912, 60, 87, 3
913, 350, 6, 17
914, 1029, 71, 11
915, 964, 14, 7
916, 516, 75, 15
917, 187, 40, 7
918, 1069, 52, 8
919, 990, 41, 19
920, 1325, 20, 3
921, 1896, 77, 18
922, 1570, 42, 8
923, 1512, 88, 3
924, 325, 37, 11
925, 950, 94, 13
926, 1784, 48, 18
927, 890, 6, 13
928, 493, 33, 7
929, 84, 97, 15
930, 737, 88, 3
931, 515, 9, 4
932, 1935, 3, 8
933, 1273, 63, 1
934, 1542, 76, 18
935, 1294, 26, 12
936, 253, 85, 6
937, 1598, 91, 11
938, 1876, 59, 5
939, 1658, 52, 7
940, 608, 73, 4
941, 1115, 24, 13
942, 1132, 36, 3
943, 1293, 85, 12
944, 1892, 38, 18
945, 685, 11, 3
946, 656, 14, 9
947, 1674, 36, 13
948, 761, 37, 11
949, 1572, 62, 7
950, 585, 7, 19
951, 1386, 27, 1
952, 539, 73, 16
953, 218, 42, 15
954, 563, 30, 18
955, 512, 52, 16
956, 1388, 35, 8
957, 1857, 37, 5
958, 1930, 19, 18
959, 258, 54, 20
960, 881, 25, 1
961, 1047, 65, 7
962, 1839, 79, 9
963, 950, 43, 11
964, 1849, 32, 3
965, 710, 14, 4
966, 1848, 47, 10
967, 1159, 49, 18
968, 734, 75, 1
969, 1044, 77, 17
970, 1049, 91, 7
971, 1168, 64, 1
972, 209, 94, 6
973, 1157, 13, 3
974, 843, 4, 12
975, 1904, 85, 15
976, 172, 7, 13
977, 162, 66, 7
978, 1919, 94, 9
979, 444, 62, 12
980, 1485, 12, 13
981, 655, 75, 19
982, 1686, 74, 8
983, 834, 54, 13
984, 431, 5, 1
985, 1482, 71, 18
986, 1838, 99, 1
987, 864, 64, 5
988, 1188, 30, 8
989, 9, 69, 11
990, 469, 93, 20
991, 1120, 35, 11
992, 667, 87, 6
993, 236, 28, 16
994, 299, 84, 5
995, 1280, 41, 9
996, 796, 58, 5
997, 1540, 11, 17
998, 994, 80, 10
999, 947, 52, 3
1000, 519, 63, 3
1001, 1446, 22, 6
1002, 1658, 60, 16
1003, 55, 47, 13
1004, 825, 72, 10
1005, 538, 32, 19
1006, 1110, 87, 8
1007, 246, 79, 17
1008, 1608, 37, 6
1009, 1606, 25, 20
1010, 1706, 74, 12
1011, 240, 72, 10
1012, 636, 67, 4
1013, 793, 10, 17
1014, 1099, 74, 14
1015, 506, 31, 10
1016, 1239, 80, 11
1017, 1372, 85, 7
1018, 1107, 60, 1
1019, 644, 11, 2
1020, 170, 81, 4
1021, 593, 19, 12
1022, 596, 95, 18
1023, 276, 100, 17
1024, 1242, 12, 9
1025, 532, 34, 9
1026, 82, 31, 3
1027, 1933, 88, 7
1028, 1873, 19, 4
1029, 773, 61, 15
1030, 946, 26, 10
1031, 1008, 31, 9
1032, 462, 27, 18
1033, 289, 99, 14
1034, 164, 100, 17
1035, 363, 19, 8
1036, 1530, 88, 20
1037, 742, 54, 3
1038, 240, 96, 10
1039, 251, 45, 2
1040, 419, 6, 1
1041, 1651, 15, 6
1042, 94, 33, 8
1043, 565, 91, 12
1044, 1292, 100, 7
1045, 629, 55, 12
1046, 378, 26, 5
1047, 1822, 100, 10
1048, 132, 74, 16
1049, 1412, 20, 15
1050, 449, 51, 10
1051, 1556, 38, 9
1052, 718, 91, 5
1053, 1184, 78, 18
1054, 789, 15, 4
1055, 1789, 1, 7
1056, 1347, 100, 12
1057, 991, 95, 13
1058, 1358, 89, 8
1059, 258, 35, 16
1060, 243, 3, 13
1061, 704, 56, 19
1062, 1966, 72, 14
1063, 1204, 31, 18
1064, 33, 84, 4
1065, 1227, 96, 7
1066, 1759, 43, 13
1067, 450, 2, 11
1068, 903, 99, 19
1069, 1856, 20, 8
1070, 1451, 59, 4
1071, 1207, 36, 20
1072, 551, 84, 11
1073, 1745, 46, 12
1074, 512, 75, 8
1075, 543, 100, 5
1076, 1734, 8, 8
1077, 190, 76, 19
1078, 427, 71, 2
1079, 654, 71, 13
1080, 31, 9, 8
1081, 1745, 97, 12
1082, 60, 44, 17
1083, 1801, 78, 14
1084, 1857, 63, 11
1085, 1545, 43, 18
1086, 649, 14, 5
1087, 739, 49, 2
1088, 224, 16, 14
1089, 518, 11, 6
1090, 1751, 71, 19
1091, 1100, 1, 6
1092, 94, 36, 16
1093, 1734, 59, 15
1094, 1863, 51, 2
1095, 1091, 98, 20
1096, 829, 35, 2
1097, 1046, 55, 11
1098, 1408, 17, 17
1099, 812, 70, 14
1100, 1491, 6, 7
1101, 1021, 94, 6
1102, 412, 53, 1
1103, 509, 69, 15
1104, 709, 18, 13
1105, 1704, 30, 8
1106, 1190, 74, 11
1107, 598, 93, 19
1108, 1672, 87, 1
1109, 1559, 93, 20
1110, 1249, 81, 19
1111, 1473, 9, 5
1112, 138, 80, 20
1113, 131, 55, 15
1114, 161, 52, 13
1115, 1550, 95, 17
1116, 1860, 70, 15
1117, 1158, 12, 3
1118, 1106, 21, 1
1119, 1925, 17, 14
1120, 231, 14, 6
1121, 12, 92, 5
1122, 1632, 88, 4
1123, 145, 2, 8
1124, 939, 19, 16
1125, 723, 73, 7
1126, 309, 69, 5
1127, 1852, 80, 7
1128, 998, 87, 20
1129, 1294, 77, 3
1130, 1206, 2, 19
1131, 1748, 20, 4
1132, 1748, 57, 13
1133, 507, 32, 16
1134, 972, 90, 18
1135, 115, 99, 1
1136, 1476, 38, 17
1137, 1591, 11, 12
1138, 1900, 94, 9
1139, 1373, 42, 9
1140, 692, 17, 5
1141, 1072, 96, 14
1142, 1300, 49, 7
1143, 749, 26, 12
1144, 1918, 100, 13
1145, 1158, 74, 17
1146, 1384, 45, 1
1147, 183, 55, 7
1148, 1041, 36, 10
1149, 1137, 33, 11
1150, 357, 26, 13
1151, 1132, 92, 5
1152, 91, 42, 3
1153, 425, 15, 12
1154, 425, 68, 15
1155, 1248, 64, 15
1156, 1803, 39, 4
1157, 1157, 61, 18
1158, 805, 12, 1
1159, 1893, 51, 6
1160, 101, 43, 15
1161, 1376, 17, 10
1162, 1337, 8, 1
1163, 1782, 35, 3
1164, 216, 68, 15
1165, 543, 56, 12
1166, 805, 75, 14
1167, 590, 49, 20
1168, 1846, 40, 3
1169, 1327, 95, 1
1170, 1827, 84, 16
1171, 1914, 91, 5
1172, 721, 87, 1
1173, 426, 15, 7
1174, 777, 48, 6
1175, 550, 57, 8
1176, 1097, 5, 5
1177, 127, 62, 15
1178, 557, 93, 11
1179, 587, 31, 14
1180, 1098, 80, 4
1181, 1573, 2, 5
1182, 565, 15, 3
1183, 1187, 28, 4
1184, 62, 44, 8
1185, 708, 94, 19
1186, 916, 97, 2
1187, 337, 57, 19
1188, 1623, 89, 12
1189, 147, 24, 17
1190, 219, 42, 3
1191, 1872, 48, 18
1192, 411, 87, 4
1193, 1242, 55, 8
1194, 803, 42, 13
1195, 723, 84, 11
1196, 544, 55, 4
1197, 1446, 33, 6
1198, 387, 62, 18
1199, 948, 73, 4
