483, 587, 38, 17
484, 677, 67, 10
485, 1106, 53, 13
486, 1025, 79, 19
487, 931, 3, 11
488, 568, 71, 20
489, 1654, 6, 1
490, 865, 81, 4
491, 1433, 33, 18
492, 1473, 36, 16
493, 1222, 69, 9
494, 1306, 31, 10
495, 64, 14, 1
496, 1961, 44, 15
497, 938, 36, 12
498, 38, 78, 11
499, 1156, 30, 20
500, 133, 32, 5
501, 1285, 92, 15
502, 1699, 41, 6
503, 1004, 99, 2
504, 1073, 62, 9
505, 365, 43, 9
506, 484, 72, 9
507, 1693, 41, 2
508, 1180, 80, 9
509, 920, 4, 1
510, 1835, 74, 15
511, 410, 84, 20
512, 770, 38, 13
513, 1375, 56, 5
514, 1353, 52, 7
515, 925, 37, 18
516, 252, 15, 12
517, 915, 69, 8
518, 1454, 51, 15
519, 1157, 80, 18
520, 279, 6, 7
521, 1186, 55, 19
522, 899, 78, 11
523, 30, 97, 15
524, 1936, 63, 7
525, 1165, 88, 16
526, 632, 76, 5
527, 1839, 78, 9
528, 1298, 30, 17
529, 1676, 97, 2
530, 1761, 15, 2
531, 1564, 38, 14
532, 781, 73, 16
533, 594, 8, 8
534, 1384, 69, 19
535, 354, 81, 14
536, 424, 72, 9
537, 1874, 7, 17
538, 1751, 97, 12
539, 147, 4, 16
540, 571, 25, 16
541, 962, 27, 19
542, 334, 22, 18
543, 1529, 41, 15
544, 305, 2, 19
545, 1324, 49, 14
546, 1515, 81, 3
547, 468, 23, 20
548, 449, 64, 10
549, 1258, 4, 10
550, 1798, 76, 17
551, 852, 26, 13
552, 282, 11, 19
553, 537, 59, 12
554, 244, 93, 17
555, 624, 15, 6
556, 1180, 27, 12
557, 1466, 86, 7
558, 1476, 94, 14
559, 1259, 1, 3
560, 74, 39, 4
561, 300, 71, 8
562, 1504, 25, 9
563, 1324, 59, 13
564, 1084, 35, 8
565, 665, 76, 5
566, 1021, 86, 3
567, 1640, 7, 3
568, 720, 96, 19
569, 660, 83, 4
570, 1198, 19, 19
571, 690, 71, 16
572, 1093, 23, 12
573, 131, 34, 10
574, 1752, 93, 2
575, 1613, 41, 16
576, 1298, 4, 16
577, 1475, 52, 3
578, 910, 97, 12
579, 1966, 86, 9
580, 1865, 95, 15
581, 719, 51, 14
582, 798, 84, 4
583, 1682, 28, 20
584, 328, 44, 1
585, 1052, 30, 5
586, 1907, 14, 15
587, 461, 18, 16
588, 1319, 34, 20
589, 747, 84, 7
590, 764, 92, 5
591, 1172, 63, 17
592, 229, 87, 3
593, 1214, 2, 5
594, 1142, 5, 10
595, 952, 41, 17
596, 1341, 65, 5
597, 605, 66, 8
598, 95, 50, 5
599, 159, 62, 14
600, 1125, 42, 18
601, 1218, 57, 19
602, 350, 66, 15
603, 644, 5, 17
604, 1592, 15, 15
605, 921, 39, 7
606, 393, 87, 18
607, 81, 5, 7
608, 24, 54, 4
609, 443, 4, 15
610, 308, 55, 18
611, 1426, 19, 19
612, 162, 78, 9
613, 219, 23, 4
614, 373, 86, 1
615, 1068, 61, 18
616, 1600, 65, 10
617, 367, 44, 20
618, 1559, 42, 1
619, 1190, 21, 17
620, 410, 6, 19
621, 1870, 61, 10
622, 939, 38, 16
623, 230, 92, 3
624, 1435, 25, 9
625, 1456, 69, 8
626, 1927, 10, 17
627, 550, 16, 9
628, 1941, 30, 18
629, 139, 83, 1
630, 889, 70, 16
631, 1482, 75, 15
632, 1111, 35, 8
633, 27, 59, 8
634, 1307, 38, 6
635, 1541, 20, 17
636, 417, 84, 20
637, 1327, 36, 14
638, 346, 89, 7
639, 587, 96, 20
640, 261, 40, 14
641, 437, 54, 13
642, 875, 6, 2
643, 1855, 96, 16
644, 1011, 12, 10
645, 1543, 16, 3
646, 1410, 60, 9
647, 1910, 11, 14
648, 1355, 44, 17
649, 1984, 68, 8
650, 900, 29, 9
651, 948, 98, 9
652, 1755, 95, 12
653, 781, 82, 14
654, 1546, 9, 6
655, 1228, 9, 4
656, 132, 88, 19
657, 1983, 95, 16
658, 1318, 18, 19
659, 1381, 24, 1
660, 1202, 100, 13
661, 1966, 89, 17
662, 2, 28, 18
663, 656, 22, 11
664, 775, 30, 13
665, 466, 52, 5
666, 1156, 11, 13
667, 79, 59, 7
668, 247, 99, 4
669, 1644, 7, 15
670, 354, 99, 15
671, 1290, 46, 5
672, 1680, 95, 17
673, 1638, 10, 17
674, 570, 19, 11
675, 173, 10, 12
676, 593, 78, 1
677, 1185, 24, 5
678, 1951, 5, 3
679, 1796, 30, 19
680, 1552, 87, 17
681, 230, 80, 15
682, 1006, 39, 8
683, 1149, 30, 4
684, 498, 14, 3
685, 395, 42, 5
686, 584, 63, 5
687, 785, 53, 3
688, 280, 27, 3
689, 416, 93, 3
690, 836, 88, 6
691, 716, 95, 1
692, 1940, 46, 19
693, 1593, 49, 6
694, 1416, 4, 9
695, 1204, 40, 18
696, 70, 3, 15
697, 1231, 36, 8
698, 158, 12, 14
699, 1802, 38, 9
700, 715, 24, 13
701, 653, 39, 10
702, 1326, 61, 13
703, 1624, 49, 7
704, 882, 24, 5
705, 1415, 6, 18
706, 910, 81, 17
707, 1702, 16, 18
708, 1199, 12, 10
709, 1695, 58, 17
710, 99, 40, 18
711, 130, 21, 1
712, 818, 40, 2
713, 868, 46, 1
714, 522, 42, 6
715, 788, 22, 8
716, 886, 43, 12
717, 1277, 34, 16
718, 1856, 38, 10
719, 8, 30, 20
720, 798, 64, 6
721, 892, 42, 8
722, 611, 13, 4
723, 513, 49, 19
724, 816, 70, 2
725, 685, 46, 14
726, 654, 73, 14
727, 195, 56, 20
728, 1639, 83, 7
729, 1680, 13, 10
730, 1844, 42, 8
731, 347, 30, 14
732, 842, 92, 15
733, 902, 20, 14
734, 1624, 29, 12
735, 857, 95, 2
736, 1413, 35, 14
737, 1583, 95, 17
738, 1972, 33, 16
739, 1828, 45, 11
740, 570, 45, 11
741, 232, 94, 17
742, 1441, 39, 9
743, 106, 28, 9
744, 855, 51, 6
745, 1636, 33, 1
746, 1845, 96, 9
747, 1328, 100, 10
748, 1615, 85, 6
749, 118, 36, 7
750, 246, 41, 19
751, 1955, 60, 2
752, 717, 52, 9
753, 1417, 98, 11
754, 1402, 8, 15
755, 1744, 78, 14
756, 1246, 89, 15
757, 463, 70, 11
758, 1691, 52, 17
759, 1785, 27, 4
760, 1276, 58, 10
761, 329, 85, 15
762, 606, 48, 6
763, 1718, 55, 14
764, 1033, 17, 4
765, 373, 30, 9
766, 743, 48, 1
767, 1183, 78, 11
768, 1524, 95, 11
769, 1361, 36, 2
770, 1717, 25, 6
771, 1656, 46, 17
772, 1595, 63, 14
773, 1227, 97, 19
774, 1977, 5, 14
775, 1372, 70, 19
776, 91, 37, 9
777, 1897, 85, 8
778, 844, 10, 18
779, 533, 60, 10
780, 450, 60, 5
781, 175, 81, 8
782, 464, 9, 15
783, 364, 84, 4
784, 132, 6, 13
785, 631, 52, 16
786, 609, 16, 4
787, 864, 93, 3
788, 558, 21, 7
789, 445, 2, 2
790, 997, 50, 10
791, 136, 88, 1
792, 1127, 70, 3
793, 959, 16, 19
794, 967, 31, 8
795, 699, 21, 13
796, 881, 24, 11
797, 1475, 91, 5
798, 43, 88, 10
799, 949, 11, 13
800, 998, 95, 11
801, 341, 95, 3
802, 1726, 66, 19
803, 1114, 65, 13
804, 433, 39, 5
805, 432, 45, 9
806, 567, 81, 20
807, 967, 83, 4
808, 1018, 2, 6
809, 1357, 10, 20
810, 451, 90, 14
811, 1304, 89, 2
812, 1076, 82, 3
813, 1966, 3, 7
814, 912, 7, 18
815, 841, 17, 14
816, 5, 94, 14
817, 1294, 96, 19
818, 303, 11, 11
819, 1481, 92, 14
820, 1624, 68, 12
821, 1406, 88, 9
822, 762, 92, 7
823, 36, 56, 14
824, 1231, 31, 4
825, 879, 84, 13
826, 1608, 35, 2
827, 1538, 94, 4
828, 329, 61, 11
829, 221, 100, 12
830, 911, 30, 9
831, 635, 11, 12
832, 329, 19, 14
833, 1890, 55, 8
834, 689, 66, 14
835, 834, 32, 6
836, 781, 35, 20
837, 758, 83, 6
838, 657, 46, 12
839, 217, 70, 10
840, 1515, 13, 9
841, 722, 36, 12
842, 310, 22, 18
843, 1142, 90, 15
844, 1472, 9, 7
845, 1485, 33, 14
846, 244, 66, 12
847, 576, 12, 3
848, 817, 70, 13
849, 1582, 19, 17
850, 665, 72, 10
851, 1466, 33, 10
852, 1953, 69, 1
853, 1837, 69, 1
854, 944, 93, 13
855, 1921, 65, 11
856, 571, 39, 12
857, 597, 100, 5
858, 1669, 92, 20
859, 1856, 26, 18
860, 1702, 26, 5
861, 435, 78, 15
862, 1424, 45, 18
863, 198, 26, 8
864, 1480, 59, 6
865, 92, 4, 6
866, 1378, 94, 2
867, 886, 22, 16
868, 925, 51, 18
869, 28, 87, 8
870, 806, 63, 1
871, 1590, 83, 19
872, 1095, 3, 4
873, 940, 35, 10
874, 1687, 82, 12
875, 1600, 37, 13
876, 1202, 70, 18
877, 542, 44, 15
878, 1439, 99, 19
879, 1992, 10, 2
880, 1046, 70, 15
881, 888, 48, 11
882, 386, 45, 16
883, 752, 95, 16
884, 1982, 25, 17
885, 1344, 10, 12
886, 1454, 25, 18
887, 143, 84, 4
888, 1217, 38, 18
889, 1407, 85, 19
890, 540, 18, 20
891, 805, 55, 16
892, 692, 7, 9
893, 217, 80, 8
894, 616, 93, 8
895, 381, 19, 2
896, 395, 44, 1
897, 121, 68, 3
898, 259, 68, 1
899, 687, 76, 4
900, 427, 28, 13
901, 1378, 10, 7
902, 604, 30, 17
903, 267, 91, 2
904, 1111, 24, 7
905, 635, 79, 11
906, 678, 52, 8
907, 778, 3, 20
908, 205, 29, 13
909, 541, 95, 12
910, 1418, 75, 17
911, 1067, 24, 18
912, 10, 78, 2
913, 518, 99, 19
914, 1622, 70, 15
915, 1678, 67, 2
916, 726, 94, 5
917, 752, 29, 15
918, 1006, 89, 8
919, 1017, 53, 4
920, 833, 69, 18
921, 802, 85, 20
922, 1811, 97, 14
923, 840, 55, 20
924, 731, 100, 17
925, 1197, 7, 8
926, 1299, 50, 9
927, 1511, 84, 10
928, 457, 1, 4
929, 667, 38, 6
930, 813, 4, 2
931, 20, 76, 20
932, 389, 61, 3
933, 694, 85, 4
934, 884, 75, 6
935, 1521, 83, 5
936, 1507, 87, 10
937, 1444, 82, 12
938, 1944, 11, 6
939, 1743, 82, 7
940, 588, 31, 4
941, 895, 72, 1
942, 1112, 69, 20
943, 598, 89, 17
944, 1352, 41, 2
945, 746, 88, 20
946, 1298, 59, 9
947, 337, 83, 8
948, 1212, 81, 18
949, 1275, 100, 13
950, 1930, 72, 11
951, 470, 58, 4
952, 1580, 41, 6
953, 97, 23, 14
954, 20, 62, 14
955, 1653, 80, 5
956, 1561, 38, 17
957, 449, 45, 11
958, 1266, 70, 16
959, 1571, 64, 14
960, 905, 53, 4
961, 1169, 6, 5
962, 1829, 43, 2
963, 1643, 48, 6
964, 1983, 100, 7
965, 1833, 23, 17
966, 359, 38, 2
967, 1628, 75, 12
968, 645, 58, 3
969, 386, 32, 19
970, 1645, 36, 15
971, 937, 93, 12
972, 55, 26, 19
973, 193, 83, 3
974, 94, 93, 11
975, 1784, 39, 19
976, 901, 72, 10
977, 602, 92, 20
978, 1098, 94, 19
979, 223, 39, 9
980, 301, 60, 4
981, 478, 84, 7
982, 1119, 81, 2
983, 596, 26, 4
984, 1738, 50, 6
985, 1043, 85, 16
986, 259, 37, 14
987, 1747, 23, 4
988, 222, 4, 5
989, 668, 29, 12
990, 94, 74, 18
991, 369, 88, 5
992, 515, 35, 17
993, 1242, 92, 2
994, 1213, 99, 5
995, 1725, 8, 20
996, 9, 30, 7
997, 208, 20, 13
998, 1299, 27, 9
999, 117, 49, 9
1000, 495, 13, 4
1001, 1816, 81, 10
1002, 1163, 31, 2
1003, 1278, 7, 3
1004, 1590, 47, 8
1005, 967, 95, 4
1006, 1695, 66, 13
1007, 943, 94, 20
1008, 697, 85, 13
1009, 1089, 86, 10
1010, 1776, 50, 10
1011, 1167, 34, 1
1012, 336, 59, 19
1013, 728, 25, 18
1014, 847, 46, 9
1015, 944, 69, 4
1016, 875, 73, 8
1017, 938, 61, 1
1018, 1003, 26, 7
1019, 449, 67, 19
1020, 559, 88, 3
1021, 1616, 73, 2
1022, 1797, 45, 20
1023, 1677, 79, 16
1024, 880, 47, 15
1025, 1720, 53, 7
1026, 1827, 67, 20
1027, 529, 68, 1
1028, 1499, 9, 17
1029, 1633, 10, 5
1030, 1397, 14, 12
1031, 1577, 42, 2
1032, 1097, 36, 19
1033, 1754, 67, 1
1034, 80, 49, 7
1035, 601, 71, 14
1036, 1137, 48, 5
1037, 547, 100, 8
1038, 272, 36, 14
1039, 721, 17, 6
1040, 834, 60, 16
1041, 488, 10, 8
1042, 1943, 35, 1
1043, 1141, 91, 12
1044, 1070, 89, 11
1045, 1386, 45, 8
1046, 1112, 53, 8
1047, 1961, 63, 2
1048, 102, 17, 4
1049, 1766, 53, 2
1050, 1133, 57, 11
1051, 1332, 62, 19
1052, 894, 59, 18
1053, 199, 85, 5
1054, 574, 2, 13
1055, 741, 67, 3
1056, 1618, 7, 12
1057, 515, 24, 4
1058, 1035, 31, 3
1059, 1264, 39, 20
1060, 1679, 22, 3
1061, 1546, 94, 3
1062, 398, 32, 1
1063, 1116, 58, 11
1064, 1932, 87, 19
1065, 250, 77, 5
1066, 1529, 44, 19
1067, 1078, 92, 6
1068, 1513, 88, 2
1069, 773, 25, 5
1070, 629, 5, 14
1071, 306, 4, 10
1072, 1855, 41, 13
1073, 1785, 37, 13
1074, 747, 24, 15
1075, 1685, 41, 20
1076, 282, 86, 20
1077, 119, 60, 19
1078, 434, 2, 5
1079, 1754, 69, 11
1080, 69, 30, 13
1081, 1470, 41, 2
1082, 1487, 10, 14
1083, 1296, 88, 13
1084, 1101, 32, 10
1085, 350, 66, 3
1086, 745, 45, 15
1087, 121, 36, 9
1088, 1586, 43, 20
1089, 1695, 38, 5
1090, 966, 96, 12
1091, 1812, 81, 12
1092, 1619, 83, 20
1093, 1907, 17, 10
1094, 4, 78, 8
1095, 124, 97, 1
1096, 328, 57, 12
1097, 1206, 88, 15
1098, 1951, 47, 12
1099, 964, 84, 7
1100, 183, 86, 11
1101, 1652, 44, 9
1102, 1637, 53, 19
1103, 1705, 34, 17
1104, 1582, 97, 8
1105, 1400, 78, 13
1106, 1966, 69, 9
1107, 411, 57, 14
1108, 654, 25, 20
1109, 305, 74, 17
1110, 1167, 42, 16
1111, 1159, 57, 11
1112, 1188, 45, 16
1113, 1963, 24, 9
1114, 1273, 32, 13
1115, 1405, 26, 3
1116, 436, 57, 14
1117, 390, 98, 5
1118, 1392, 66, 12
1119, 1904, 99, 20
1120, 1144, 87, 1
1121, 829, 73, 3
1122, 1965, 19, 19
1123, 259, 81, 12
1124, 1732, 27, 18
1125, 129, 62, 17
1126, 1109, 12, 18
1127, 775, 43, 13
1128, 378, 37, 7
1129, 820, 35, 5
1130, 394, 63, 10
1131, 563, 32, 20
1132, 496, 5, 3
1133, 753, 24, 4
1134, 812, 20, 9
1135, 599, 24, 20
1136, 1921, 10, 6
1137, 1507, 10, 19
1138, 206, 78, 7
1139, 1782, 81, 5
1140, 1858, 9, 12
1141, 1827, 86, 20
1142, 931, 24, 8
1143, 1776, 86, 9
1144, 1393, 42, 7
1145, 1694, 15, 9
1146, 1869, 62, 16
1147, 1472, 30, 17
1148, 555, 17, 5
1149, 624, 57, 19
1150, 1371, 80, 19
1151, 964, 78, 14
1152, 1762, 86, 1
1153, 913, 38, 2
1154, 1021, 22, 11
1155, 1157, 44, 8
1156, 1454, 95, 15
1157, 1905, 100, 13
1158, 1163, 61, 20
1159, 286, 22, 3
1160, 958, 62, 19
1161, 1065, 43, 18
1162, 161, 18, 3
1163, 906, 98, 15
1164, 543, 13, 9
1165, 1870, 10, 7
1166, 475, 38, 17
1167, 1172, 38, 20
1168, 1339, 53, 19
1169, 257, 72, 4
1170, 1676, 78, 16
1171, 1598, 77, 7
1172, 492, 78, 6
1173, 31, 60, 10
1174, 371, 71, 16
1175, 1672, 95, 4
1176, 884, 45, 5
1177, 1377, 39, 18
1178, 1924, 64, 12
1179, 231, 59, 6
1180, 1394, 71, 2
1181, 887, 39, 7
1182, 1328, 66, 19
1183, 1136, 63, 15
1184, 1653, 78, 10
1185, 1226, 76, 7
1186, 1989, 15, 7
1187, 931, 56, 11
1188, 1242, 10, 6
1189, 398, 83, 4
1190, 314, 89, 8
1191, 1128, 70, 18
1192, 1622, 84, 13
1193, 1673, 85, 13
1194, 1762, 14, 1
1195, 712, 87, 17
1196, 1038, 94, 4
1197, 910, 44, 18
1198, 284, 17, 4
1199, 1734, 83, 16
