324, 2009/12/06, 06:26:20, 57, 324
325, 2006/09/13, 05:08:53, 83, 325
326, 2005/12/09, 13:38:27, 21, 326
327, 2017/02/14, 21:23:13, 11, 327
328, 2015/10/14, 10:04:03, 3, 328
329, 2005/09/20, 23:10:54, 84, 329
330, 2004/09/11, 05:00:60, 60, 330
331, 2001/08/25, 18:08:32, 65, 331
332, 2017/06/27, 22:60:56, 82, 332
333, 2013/05/24, 08:25:19, 66, 333
334, 2000/09/13, 09:04:59, 53, 334
335, 2015/09/25, 22:52:10, 43, 335
336, 2003/12/28, 17:22:49, 74, 336
337, 2013/04/03, 14:45:52, 100, 337
338, 2019/04/28, 11:43:31, 77, 338
339, 2010/02/20, 16:11:01, 47, 339
340, 2005/07/08, 18:39:29, 68, 340
341, 2019/08/24, 03:43:21, 39, 341
342, 2017/12/25, 09:30:19, 65, 342
343, 2009/07/04, 14:39:34, 74, 343
344, 2001/10/27, 14:60:20, 65, 344
345, 2016/01/23, 11:15:09, 63, 345
346, 2011/01/12, 04:51:18, 51, 346
347, 2002/11/26, 05:39:38, 99, 347
348, 2008/04/15, 02:52:43, 18, 348
349, 2009/07/01, 16:09:42, 91, 349
350, 2008/01/30, 09:46:30, 52, 350
351, 2017/04/23, 06:10:42, 82, 351
352, 2002/02/19, 00:00:49, 94, 352
353, 2019/08/15, 00:52:02, 7, 353
354, 2013/06/09, 14:52:36, 21, 354
355, 2002/11/04, 12:29:32, 10, 355
356, 2009/04/23, 14:03:00, 29, 356
357, 2015/12/26, 02:13:03, 38, 357
358, 2014/06/21, 04:03:54, 67, 358
359, 2018/07/11, 24:44:54, 86, 359
360, 2008/06/10, 07:37:55, 54, 360
361, 2014/10/31, 22:01:11, 86, 361
362, 2010/06/24, 15:26:19, 71, 362
363, 2000/11/20, 15:48:42, 8, 363
364, 2017/01/28, 20:33:21, 47, 364
365, 2013/04/04, 01:04:17, 21, 365
366, 2015/01/04, 03:57:15, 28, 366
367, 2019/06/28, 12:06:42, 13, 367
368, 2010/01/03, 21:00:58, 25, 368
369, 2009/11/23, 14:55:22, 70, 369
370, 2004/12/05, 05:46:37, 51, 370
371, 2015/06/21, 09:10:20, 34, 371
372, 2000/10/31, 00:36:04, 17, 372
373, 2017/03/07, 10:52:14, 52, 373
374, 2011/07/20, 13:46:35, 80, 374
375, 2009/11/29, 04:56:44, 5, 375
376, 2008/05/03, 10:15:03, 84, 376
377, 2008/05/20, 09:36:43, 86, 377
378, 2014/10/26, 18:50:40, 70, 378
379, 2012/06/13, 03:00:60, 61, 379
380, 2003/05/19, 19:32:29, 95, 380
381, 2006/03/04, 01:31:44, 39, 381
382, 2016/03/08, 04:56:51, 11, 382
383, 2019/03/07, 05:16:29, 7, 383
384, 2006/08/28, 19:12:26, 96, 384
385, 2016/11/09, 20:37:34, 11, 385
386, 2002/04/30, 09:38:47, 17, 386
387, 2017/06/30, 05:12:47, 41, 387
388, 2013/08/20, 03:26:03, 38, 388
389, 2007/03/17, 01:13:30, 66, 389
390, 2002/05/31, 17:19:19, 49, 390
391, 2015/06/06, 03:33:33, 57, 391
392, 2015/12/31, 19:31:20, 14, 392
393, 2016/04/12, 23:60:12, 51, 393
394, 2002/11/06, 07:10:57, 28, 394
395, 2015/09/27, 00:23:47, 39, 395
396, 2014/09/20, 14:52:39, 96, 396
397, 2016/07/06, 24:14:37, 81, 397
398, 2013/11/28, 21:47:23, 97, 398
399, 2005/12/09, 14:53:52, 92, 399
400, 2012/09/07, 05:31:31, 56, 400
401, 2019/09/14, 04:55:16, 54, 401
402, 2006/09/22, 19:32:53, 20, 402
403, 2001/06/04, 12:51:30, 13, 403
404, 2014/02/23, 13:05:43, 67, 404
405, 2001/05/14, 19:25:45, 57, 405
406, 2016/01/16, 09:10:07, 51, 406
407, 2012/02/01, 21:49:48, 15, 407
408, 2001/08/22, 13:09:36, 59, 408
409, 2012/04/13, 01:16:20, 60, 409
410, 2018/05/13, 09:01:14, 47, 410
411, 2011/04/22, 22:18:23, 27, 411
412, 2003/11/21, 11:10:26, 28, 412
413, 2003/06/02, 13:36:46, 39, 413
414, 2003/10/14, 02:22:35, 14, 414
415, 2014/07/25, 00:10:47, 62, 415
416, 2004/01/05, 03:21:05, 36, 416
417, 2009/05/23, 10:52:33, 89, 417
418, 2017/09/04, 12:51:36, 61, 418
419, 2003/11/07, 08:29:59, 69, 419
420, 2005/04/06, 09:09:23, 64, 420
421, 2018/06/21, 03:14:45, 53, 421
422, 2007/06/07, 23:27:43, 22, 422
423, 2007/10/27, 00:11:44, 84, 423
424, 2006/01/02, 15:11:19, 64, 424
425, 2012/12/24, 13:34:60, 98, 425
426, 2014/01/25, 14:39:56, 24, 426
427, 2014/10/27, 07:02:00, 94, 427
428, 2006/03/01, 23:00:42, 49, 428
429, 2015/10/19, 02:55:53, 95, 429
430, 2018/02/25, 14:36:38, 80, 430
431, 2013/01/07, 19:19:58, 72, 431
432, 2007/09/20, 20:15:60, 30, 432
433, 2000/12/17, 18:04:05, 15, 433
434, 2004/05/03, 02:36:54, 13, 434
435, 2004/01/17, 08:18:31, 85, 435
436, 2018/12/31, 23:50:33, 47, 436
437, 2016/07/13, 06:07:42, 86, 437
438, 2019/08/21, 03:52:12, 27, 438
439, 2012/10/19, 06:03:55, 82, 439
440, 2016/07/07, 01:33:56, 70, 440
441, 2007/09/26, 24:28:11, 76, 441
442, 2019/04/13, 07:00:12, 24, 442
443, 2013/02/14, 21:48:25, 65, 443
444, 2011/02/10, 14:45:57, 98, 444
445, 2009/05/02, 09:30:26, 25, 445
446, 2003/02/27, 23:20:59, 47, 446
447, 2017/04/09, 02:24:32, 27, 447
448, 2004/07/22, 16:23:41, 45, 448
449, 2000/09/28, 17:52:52, 72, 449
450, 2001/02/23, 17:39:28, 29, 450
451, 2001/06/14, 13:27:34, 90, 451
452, 2015/07/10, 02:17:04, 26, 452
453, 2013/10/19, 22:33:43, 66, 453
454, 2013/03/23, 01:57:55, 98, 454
455, 2004/06/20, 19:11:39, 23, 455
456, 2006/07/06, 11:47:26, 84, 456
457, 2007/02/28, 05:01:24, 10, 457
458, 2011/06/22, 04:27:12, 95, 458
459, 2001/12/01, 14:53:38, 11, 459
460, 2011/11/14, 21:24:31, 2, 460
461, 2014/02/04, 05:41:35, 12, 461
462, 2015/01/22, 01:15:54, 49, 462
463, 2019/02/08, 18:22:53, 29, 463
464, 2006/04/03, 18:50:07, 42, 464
465, 2015/08/27, 13:53:58, 10, 465
466, 2010/02/09, 00:06:57, 29, 466
467, 2008/04/02, 01:47:18, 7, 467
468, 2010/09/05, 08:21:57, 29, 468
469, 2010/11/17, 11:41:13, 24, 469
470, 2010/12/16, 03:29:16, 71, 470
471, 2019/11/28, 02:25:17, 44, 471
472, 2014/02/23, 11:51:55, 30, 472
473, 2015/07/10, 00:45:33, 83, 473
474, 2012/12/29, 17:34:05, 1, 474
475, 2012/01/01, 14:52:08, 6, 475
476, 2013/06/12, 13:38:00, 8, 476
477, 2003/07/24, 05:24:35, 72, 477
478, 2009/09/25, 15:54:55, 39, 478
479, 2017/05/30, 10:58:25, 39, 479
480, 2011/11/06, 07:58:49, 14, 480
481, 2005/05/11, 18:46:21, 4, 481
482, 2006/09/22, 13:04:05, 8, 482
483, 2015/12/31, 11:24:22, 22, 483
484, 2014/11/27, 06:26:27, 60, 484
485, 2016/09/09, 14:23:14, 78, 485
486, 2002/05/03, 12:22:38, 39, 486
487, 2001/02/28, 11:47:56, 99, 487
488, 2008/03/24, 16:15:47, 40, 488
489, 2004/08/20, 06:31:55, 2, 489
490, 2008/01/02, 11:44:52, 34, 490
491, 2011/06/11, 12:07:01, 16, 491
492, 2008/01/31, 05:32:54, 58, 492
493, 2001/05/18, 07:23:45, 71, 493
494, 2011/08/19, 02:30:46, 89, 494
495, 2002/06/19, 00:51:49, 55, 495
496, 2004/01/15, 22:06:51, 47, 496
497, 2008/08/26, 16:18:03, 12, 497
498, 2015/03/14, 19:22:02, 5, 498
499, 2004/11/09, 13:02:56, 92, 499
500, 2003/09/12, 22:57:25, 86, 500
501, 2018/12/04, 03:53:10, 39, 501
502, 2012/06/02, 18:08:33, 33, 502
503, 2012/12/05, 15:01:34, 10, 503
504, 2015/05/19, 24:40:40, 42, 504
505, 2018/10/22, 00:10:41, 95, 505
506, 2003/05/23, 05:40:52, 96, 506
507, 2018/04/21, 06:44:18, 45, 507
508, 2018/07/16, 20:04:21, 97, 508
509, 2019/10/30, 22:53:10, 3, 509
510, 2008/04/12, 15:03:47, 31, 510
511, 2012/11/05, 08:55:32, 55, 511
512, 2007/05/06, 10:15:15, 10, 512
513, 2017/03/14, 20:50:08, 59, 513
514, 2004/01/18, 15:14:14, 62, 514
515, 2000/11/17, 03:54:47, 49, 515
516, 2019/06/20, 05:55:51, 98, 516
517, 2007/01/08, 10:46:28, 15, 517
518, 2012/12/13, 06:44:31, 48, 518
519, 2004/10/12, 14:34:37, 27, 519
520, 2008/01/05, 01:43:20, 76, 520
521, 2006/02/11, 04:53:47, 88, 521
522, 2002/07/16, 15:22:53, 90, 522
523, 2008/02/14, 18:45:31, 67, 523
524, 2015/10/07, 15:21:45, 70, 524
525, 2016/07/17, 06:34:42, 61, 525
526, 2000/11/30, 12:17:54, 28, 526
527, 2018/05/17, 08:21:29, 83, 527
528, 2012/07/31, 12:03:47, 67, 528
529, 2018/11/23, 01:07:02, 62, 529
530, 2007/09/27, 21:30:14, 82, 530
531, 2015/03/09, 19:59:37, 3, 531
532, 2011/03/11, 00:16:27, 41, 532
533, 2003/07/22, 14:57:55, 80, 533
534, 2019/02/18, 24:39:02, 38, 534
535, 2016/11/05, 12:38:54, 77, 535
536, 2008/03/07, 15:16:07, 64, 536
537, 2010/02/25, 02:36:28, 28, 537
538, 2013/10/29, 04:41:12, 38, 538
539, 2012/01/19, 22:43:31, 19, 539
540, 2015/02/21, 13:03:36, 31, 540
541, 2006/10/26, 15:55:02, 22, 541
542, 2015/06/12, 19:50:23, 3, 542
543, 2005/09/08, 09:53:39, 76, 543
544, 2011/05/26, 05:58:08, 98, 544
545, 2004/08/13, 11:11:26, 77, 545
546, 2011/05/09, 12:41:17, 43, 546
547, 2001/11/14, 15:08:27, 9, 547
548, 2013/09/15, 14:42:53, 12, 548
549, 2016/11/12, 04:36:18, 39, 549
550, 2007/06/22, 12:56:30, 48, 550
551, 2012/08/20, 05:50:23, 11, 551
552, 2016/07/21, 23:31:29, 93, 552
553, 2017/10/28, 02:44:28, 77, 553
554, 2003/02/15, 21:56:12, 99, 554
555, 2018/02/17, 21:11:02, 98, 555
556, 2006/11/22, 03:24:40, 98, 556
557, 2005/01/18, 22:58:31, 48, 557
558, 2017/04/24, 17:34:34, 13, 558
559, 2012/05/24, 14:11:23, 54, 559
560, 2007/11/17, 11:05:43, 45, 560
561, 2017/09/14, 13:07:06, 12, 561
562, 2017/10/21, 00:45:05, 82, 562
563, 2017/12/16, 20:60:47, 23, 563
564, 2017/01/19, 13:11:01, 80, 564
565, 2019/12/03, 08:51:24, 19, 565
566, 2014/01/09, 13:26:42, 67, 566
567, 2008/01/12, 06:37:19, 61, 567
568, 2007/07/03, 15:08:13, 69, 568
569, 2015/10/18, 18:59:37, 7, 569
570, 2019/04/25, 24:29:10, 23, 570
571, 2007/05/16, 10:29:20, 37, 571
572, 2012/11/18, 11:23:31, 26, 572
573, 2002/09/26, 00:18:60, 21, 573
574, 2001/08/10, 06:33:00, 58, 574
575, 2012/07/07, 06:47:52, 45, 575
576, 2004/09/12, 03:56:58, 27, 576
577, 2004/02/28, 17:29:38, 76, 577
578, 2002/10/30, 02:59:42, 77, 578
579, 2016/03/20, 14:02:53, 50, 579
580, 2018/05/30, 02:40:54, 15, 580
581, 2006/01/31, 17:28:44, 91, 581
582, 2012/07/27, 06:41:14, 24, 582
583, 2005/01/07, 12:17:54, 42, 583
584, 2001/02/16, 06:05:36, 90, 584
585, 2014/07/19, 11:35:20, 58, 585
586, 2004/04/01, 08:37:21, 10, 586
587, 2009/03/21, 10:13:37, 62, 587
588, 2019/06/03, 03:49:31, 21, 588
589, 2002/10/19, 23:14:08, 59, 589
590, 2009/11/27, 12:20:15, 49, 590
591, 2005/12/17, 09:51:20, 74, 591
592, 2013/11/07, 22:60:35, 92, 592
593, 2018/03/26, 12:14:27, 51, 593
594, 2007/11/23, 02:57:56, 54, 594
595, 2013/02/25, 01:06:54, 51, 595
596, 2001/05/21, 07:07:34, 5, 596
597, 2008/08/22, 20:02:28, 8, 597
598, 2005/04/18, 01:38:54, 18, 598
599, 2011/09/09, 07:59:48, 63, 599
600, 2012/12/20, 12:53:35, 18, 600
601, 2017/08/19, 19:58:30, 83, 601
602, 2007/10/11, 06:21:12, 34, 602
603, 2004/09/13, 19:44:42, 50, 603
604, 2017/08/16, 16:22:30, 36, 604
605, 2005/10/08, 15:41:42, 65, 605
606, 2012/06/24, 00:12:21, 87, 606
607, 2003/04/27, 17:26:21, 33, 607
608, 2000/08/26, 17:05:48, 65, 608
